Origem;Origem_Descr;Destino;Destino_Descr;Carga Geral 2015 Otimista;Carga Geral 2015 Médio;Carga Geral 2015 Pessimista;Carga Geral 2020 Otimista;Carga Geral 2020 Médio;Carga Geral 2020 Pessimista;Carga Geral 2025 Otimista;Carga Geral 2025 Médio;Carga Geral 2025 Pessimista;Carga Geral 2030 Otimista;Carga Geral 2030 Médio;Carga Geral 2030 Pessimista;Carga Geral 2035 Otimista;Carga Geral 2035 Médio;Carga Geral 2035 Pessimista
161;BELO HORIZONTE;217;UNAÍ;7591.50;7511.30;7382.76;8532.88;8194.32;7727.96;9531.18;8861.63;8088.50;10603.35;9532.96;8427.67;11754.45;10181.44;8747.67
161;BELO HORIZONTE;218;VARGINHA;35626.63;35200.42;34520.09;40267.82;38480.43;36085.57;45127.17;41592.01;37711.49;50194.98;44754.04;39245.51;55595.03;47665.45;40704.68
161;BELO HORIZONTE;219;VIÇOSA;10142.00;10015.67;9803.41;11679.40;11140.85;10402.06;13281.19;12204.00;11001.48;14940.16;13247.12;11574.34;16689.41;14210.48;12124.10
162;BOCAIÚVA;154;AIMORÉS;252.44;242.89;236.55;309.24;272.23;250.76;368.94;301.93;267.08;433.63;327.99;283.17;501.49;354.55;299.08
162;BOCAIÚVA;155;ALFENAS;514.35;495.05;482.14;626.65;552.29;508.12;745.58;610.08;537.59;874.61;661.91;566.41;1011.44;714.87;594.92
162;BOCAIÚVA;156;ALMENARA;135.90;130.89;127.80;166.36;147.05;136.60;198.61;163.29;146.45;233.54;177.91;156.29;270.44;192.69;166.26
162;BOCAIÚVA;157;ANDRELÂNDIA;77.54;74.74;72.68;94.59;83.77;76.67;112.62;92.87;81.20;132.10;101.01;85.58;152.68;109.23;89.90
162;BOCAIÚVA;158;ARAÇUAÍ;117.14;112.82;110.06;143.17;126.49;116.87;170.81;140.17;124.43;200.75;152.76;131.91;232.67;165.49;139.32
162;BOCAIÚVA;159;ARAXÁ;1396.76;1344.97;1310.28;1698.37;1498.54;1379.71;2018.32;1654.31;1459.02;2366.87;1794.38;1536.50;2737.70;1938.27;1612.93
162;BOCAIÚVA;160;BARBACENA;475.22;458.01;445.44;579.06;512.42;469.26;688.87;567.12;496.34;807.49;616.29;522.70;933.00;666.01;548.67
162;BOCAIÚVA;161;BELO HORIZONTE;18477.18;18064.34;17609.14;21571.47;19929.92;18356.12;24850.96;21767.74;19213.95;28344.40;23537.48;20035.99;32065.34;25236.23;20831.68
162;BOCAIÚVA;162;BOCAIÚVA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
162;BOCAIÚVA;163;BOM DESPACHO;452.86;436.49;424.03;552.06;488.62;445.73;657.55;541.07;470.14;772.18;589.02;493.95;894.42;637.89;517.40
162;BOCAIÚVA;164;CAMPO BELO;233.85;224.86;218.82;285.42;250.72;230.14;340.14;276.78;242.95;399.47;300.29;255.53;462.53;324.23;267.97
162;BOCAIÚVA;165;CAPELINHA;319.24;307.18;299.50;390.54;343.87;317.63;466.19;380.78;337.94;548.36;414.27;357.93;635.75;448.37;377.89
162;BOCAIÚVA;166;CARATINGA;348.55;335.61;326.64;425.80;375.83;345.18;507.52;416.33;366.07;596.02;452.65;386.55;689.64;489.55;406.69
162;BOCAIÚVA;167;CATAGUASES;1073.57;1029.82;1003.26;1318.72;1150.40;1060.43;1577.12;1272.73;1126.28;1857.22;1379.52;1190.94;2152.46;1489.22;1255.05
162;BOCAIÚVA;168;CONCEIÇÃO DO MATO DENTRO;104.71;101.20;98.48;127.09;113.24;103.83;150.77;125.24;109.86;176.45;136.35;115.67;203.78;147.48;121.38
162;BOCAIÚVA;169;CONSELHEIRO LAFAIETE;524.40;515.57;501.04;603.60;567.39;517.30;687.58;617.91;536.65;775.92;667.58;555.05;870.12;713.95;572.80
162;BOCAIÚVA;170;CURVELO;322.71;309.92;301.72;395.81;346.34;318.31;473.48;383.02;336.94;557.87;416.29;355.21;647.79;450.18;373.30
162;BOCAIÚVA;171;DIAMANTINA;107.57;103.63;100.82;131.02;115.75;106.30;155.94;127.92;112.41;183.00;139.14;118.35;211.78;150.43;124.16
162;BOCAIÚVA;172;DIVINÓPOLIS;1972.60;1903.38;1850.22;2381.20;2112.90;1931.60;2814.99;2322.85;2026.76;3284.40;2515.06;2120.29;3784.15;2708.15;2212.89
162;BOCAIÚVA;173;FORMIGA;281.97;272.58;265.21;340.16;303.71;278.40;401.92;334.76;293.31;468.51;363.37;307.84;539.35;391.91;322.21
162;BOCAIÚVA;174;FRUTAL;726.64;699.56;680.85;884.41;779.91;715.37;1051.87;862.89;756.09;1235.91;936.35;795.86;1431.65;1013.33;834.98
162;BOCAIÚVA;175;GOVERNADOR VALADARES;715.28;690.86;672.38;870.29;775.34;711.67;1034.72;860.05;755.38;1212.54;937.92;797.98;1401.13;1016.03;839.80
162;BOCAIÚVA;176;GRÃO MOGOL;200.29;192.03;187.46;246.83;215.00;199.61;296.21;238.36;213.21;350.02;259.19;226.67;407.30;280.62;240.25
162;BOCAIÚVA;177;GUANHÃES;220.25;211.63;206.11;270.69;237.28;218.47;324.21;263.15;232.17;382.40;286.56;245.59;444.30;310.46;258.86
162;BOCAIÚVA;178;IPATINGA;2564.63;2498.06;2431.06;3024.88;2762.13;2533.15;3512.34;3023.71;2653.46;4033.97;3270.12;2770.50;4585.95;3507.83;2885.64
162;BOCAIÚVA;179;ITABIRA;962.16;935.58;909.93;1154.77;1049.52;960.14;1359.57;1162.37;1014.76;1579.22;1269.82;1066.78;1813.23;1374.79;1117.01
162;BOCAIÚVA;180;ITAGUARA;232.44;228.56;222.91;274.14;258.00;237.63;318.62;287.06;252.71;365.76;315.84;266.58;416.20;343.29;279.46
162;BOCAIÚVA;181;ITAJUBÁ;432.46;421.25;410.10;510.15;465.98;427.81;592.28;510.44;448.21;680.02;551.96;467.91;772.77;592.33;487.16
162;BOCAIÚVA;182;ITUIUTABA;384.41;370.87;360.40;466.58;414.07;377.87;553.89;458.57;398.47;649.83;498.40;418.51;752.00;539.95;438.11
162;BOCAIÚVA;183;JANAÚBA;677.86;651.32;635.25;830.87;728.60;673.86;993.43;806.68;717.19;1170.34;877.10;760.08;1358.76;949.34;802.92
162;BOCAIÚVA;184;JANUÁRIA;350.56;337.10;328.65;429.62;377.72;348.86;513.68;418.76;371.47;605.08;455.87;393.76;702.55;493.89;416.00
162;BOCAIÚVA;185;JUIZ DE FORA;2261.13;2203.79;2152.88;2632.27;2407.74;2235.42;3021.79;2609.65;2334.39;3432.06;2793.40;2430.32;3863.44;2968.46;2524.18
162;BOCAIÚVA;186;LAVRAS;289.18;280.47;272.85;346.59;312.54;286.27;407.40;344.54;301.41;472.79;374.21;316.09;542.24;403.62;330.35
162;BOCAIÚVA;187;MANHUAÇU;812.29;780.66;760.31;995.07;873.21;804.12;1187.94;966.79;854.07;1396.97;1049.32;903.10;1617.37;1133.65;951.67
162;BOCAIÚVA;188;MANTENA;59.93;57.54;56.13;73.22;64.17;59.35;87.34;70.81;63.05;102.61;76.79;66.74;118.76;82.80;70.42
162;BOCAIÚVA;189;MONTES CLAROS;4005.01;3915.74;3835.54;4569.28;4219.60;3950.28;5165.09;4517.86;4094.97;5807.44;4796.94;4238.42;6491.30;5068.90;4379.94
162;BOCAIÚVA;190;MURIAÉ;372.34;358.27;348.61;454.14;399.82;366.97;540.70;441.60;387.94;634.11;479.02;408.52;732.94;516.88;428.87
162;BOCAIÚVA;191;NANUQUE;132.95;128.42;125.22;162.42;144.74;133.80;193.77;161.07;143.23;227.64;176.18;152.68;263.76;191.34;162.15
162;BOCAIÚVA;192;OLIVEIRA;312.60;301.97;293.68;378.12;336.61;308.30;447.50;371.39;324.96;522.51;403.14;341.17;602.23;435.12;357.06
162;BOCAIÚVA;193;OURO PRETO;551.39;536.75;521.91;657.49;599.43;547.93;770.25;661.48;576.58;890.85;720.62;603.91;1019.39;778.08;630.31
162;BOCAIÚVA;194;PARÁ DE MINAS;805.66;775.51;753.81;983.82;866.90;792.45;1173.21;958.88;836.02;1378.90;1042.53;878.61;1598.11;1127.50;920.58
162;BOCAIÚVA;195;PARACATU;986.81;950.63;925.48;1200.87;1060.82;974.81;1428.18;1172.21;1030.96;1675.79;1273.35;1085.95;1939.73;1376.81;1140.34
162;BOCAIÚVA;196;PASSOS;493.31;476.59;463.64;596.77;531.83;487.35;706.52;587.40;514.24;825.62;638.26;540.43;952.29;689.80;566.24
162;BOCAIÚVA;197;PATOS DE MINAS;785.33;756.67;736.32;956.07;845.08;775.07;1137.51;934.37;818.70;1335.04;1015.69;861.25;1545.64;1098.84;903.10
162;BOCAIÚVA;198;PATROCÍNIO;1035.80;995.18;969.45;1267.56;1111.08;1023.11;1513.33;1229.03;1084.08;1781.48;1334.13;1143.80;2066.70;1442.95;1202.86
162;BOCAIÚVA;199;PEÇANHA;86.08;82.82;80.66;105.43;92.76;85.37;126.05;102.84;90.60;148.34;111.99;95.80;172.13;121.26;100.88
162;BOCAIÚVA;200;PEDRA AZUL;57.38;55.30;53.95;70.21;62.18;57.59;83.77;69.07;61.59;98.50;75.38;65.56;114.09;81.74;69.57
162;BOCAIÚVA;201;PIRAPORA;936.47;905.55;881.92;1123.39;1003.42;922.72;1321.98;1101.38;970.19;1537.39;1192.13;1016.77;1767.30;1283.19;1063.00
162;BOCAIÚVA;202;PIŒÍ;262.63;252.48;245.88;321.43;282.32;259.69;383.73;312.52;275.20;451.53;339.58;290.42;523.61;367.42;305.41
162;BOCAIÚVA;203;POÇOS DE CALDAS;758.04;732.33;713.25;913.94;814.34;749.20;1079.03;896.70;790.25;1257.40;971.75;830.44;1446.35;1047.16;870.08
162;BOCAIÚVA;204;PONTE NOVA;393.76;379.92;368.94;480.39;426.42;388.71;572.37;473.10;410.74;671.84;515.70;432.26;777.67;558.73;453.38
162;BOCAIÚVA;205;POUSO ALEGRE;1050.31;1015.43;989.30;1267.61;1132.13;1042.46;1497.31;1249.26;1102.27;1745.04;1355.87;1160.37;2006.84;1462.72;1217.36
162;BOCAIÚVA;206;SALINAS;332.20;319.43;311.66;407.15;357.87;331.48;486.66;396.62;353.72;573.14;431.63;375.67;664.99;467.41;397.62
162;BOCAIÚVA;207;SANTA RITA DO SAPUCAÍ;323.81;314.01;305.66;386.57;348.32;319.89;452.84;382.64;336.19;524.15;414.11;352.06;599.49;445.30;367.63
162;BOCAIÚVA;208;SÃO JOÃO DEL REI;414.83;400.03;389.00;503.76;446.29;408.65;597.85;492.85;431.18;699.44;534.78;453.19;807.07;577.10;474.95
162;BOCAIÚVA;209;SÃO LOURENÇO;494.18;475.02;462.80;604.74;530.92;489.28;721.58;587.42;519.29;848.27;637.60;548.65;982.34;689.06;577.71
162;BOCAIÚVA;210;SÃO SEBASTIÃO DO PARAÍSO;603.52;582.46;567.12;728.74;647.34;594.76;861.50;712.73;626.63;1005.60;772.21;657.91;1158.73;832.53;688.75
162;BOCAIÚVA;211;SETE LAGOAS;1275.75;1242.96;1208.16;1519.97;1389.60;1267.57;1780.53;1534.30;1332.34;2059.77;1675.22;1393.36;2359.29;1812.11;1451.63
162;BOCAIÚVA;212;TEÓFILO OTONI;252.92;244.40;238.11;307.80;274.51;253.00;366.11;304.58;269.38;429.23;332.49;285.48;496.45;360.47;301.47
162;BOCAIÚVA;213;TRÊS MARIAS;248.18;239.83;233.33;300.37;267.95;245.54;355.94;296.17;259.19;416.18;322.30;272.48;480.60;348.67;285.50
162;BOCAIÚVA;214;UBÁ;959.48;923.24;898.05;1171.69;1031.71;946.13;1395.89;1140.94;1001.05;1638.21;1238.27;1054.96;1894.33;1336.96;1108.33
162;BOCAIÚVA;215;UBERABA;1465.05;1413.08;1375.72;1778.74;1577.62;1448.72;2111.78;1744.92;1532.33;2475.29;1896.38;1613.55;2862.14;2051.99;1693.26
162;BOCAIÚVA;216;UBERLÂNDIA;3065.09;2979.34;2907.76;3598.45;3264.11;3019.51;4163.68;3550.88;3155.90;4779.75;3814.00;3288.89;5435.27;4079.19;3419.62
162;BOCAIÚVA;217;UNAÍ;903.06;866.82;844.45;1108.09;968.55;892.15;1325.91;1071.62;946.02;1563.48;1163.99;999.08;1816.67;1259.29;1051.85
162;BOCAIÚVA;218;VARGINHA;1183.14;1141.85;1111.86;1432.29;1272.43;1169.82;1696.07;1403.82;1235.57;1981.41;1522.96;1299.65;2284.13;1643.41;1362.72
162;BOCAIÚVA;219;VIÇOSA;276.57;266.56;259.29;337.64;298.77;273.83;402.37;331.04;290.07;472.32;360.32;305.95;546.51;389.85;321.57
163;BOM DESPACHO;154;AIMORÉS;296.92;290.63;280.41;357.64;331.77;295.94;422.14;371.72;311.02;490.82;410.10;325.27;564.15;447.67;338.41
163;BOM DESPACHO;155;ALFENAS;860.84;841.48;810.71;1026.87;948.91;841.42;1203.47;1053.53;872.76;1392.42;1153.87;903.04;1594.92;1252.83;932.19
163;BOM DESPACHO;156;ALMENARA;163.31;160.34;155.25;198.30;186.01;167.98;235.39;210.78;179.98;274.78;234.70;191.28;316.73;257.98;201.85
163;BOM DESPACHO;157;ANDRELÂNDIA;178.95;175.10;168.46;216.55;200.67;177.24;256.68;225.59;185.80;299.56;249.66;193.90;345.60;273.31;201.62
163;BOM DESPACHO;158;ARAÇUAÍ;95.73;93.91;90.79;115.61;107.99;97.10;136.73;121.63;103.13;159.20;134.88;108.71;183.22;147.80;113.99
163;BOM DESPACHO;159;ARAXÁ;1587.75;1552.39;1500.68;1880.40;1738.85;1558.26;2191.40;1921.33;1618.24;2524.74;2095.58;1675.86;2881.34;2267.83;1731.35
163;BOM DESPACHO;160;BARBACENA;808.17;789.63;760.16;974.89;899.46;796.25;1152.90;1006.68;831.76;1343.41;1110.24;865.41;1547.94;1212.13;897.30
163;BOM DESPACHO;161;BELO HORIZONTE;39642.37;38931.33;37757.94;46704.18;43796.09;39603.41;54261.51;48570.51;41395.90;62315.06;53296.76;43049.89;70970.18;57909.39;44573.95
163;BOM DESPACHO;162;BOCAIÚVA;144.97;142.54;138.06;171.76;161.65;145.76;200.32;180.19;153.32;230.68;198.53;160.42;263.28;216.26;167.03
163;BOM DESPACHO;163;BOM DESPACHO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
163;BOM DESPACHO;164;CAMPO BELO;506.81;495.26;476.76;607.44;560.68;495.95;714.79;624.58;515.22;829.85;686.13;533.72;953.54;747.02;551.52
163;BOM DESPACHO;165;CAPELINHA;177.14;173.53;167.86;213.00;198.20;178.22;251.13;222.18;188.33;291.73;245.32;197.82;335.09;267.91;206.75
163;BOM DESPACHO;166;CARATINGA;411.20;402.35;388.11;493.46;457.53;407.63;580.95;511.19;426.63;674.27;562.86;444.59;774.01;613.40;461.39
163;BOM DESPACHO;167;CATAGUASES;731.40;711.65;688.37;882.58;804.02;723.40;1043.07;894.71;759.16;1214.80;980.41;793.12;1397.97;1065.26;825.58
163;BOM DESPACHO;168;CONCEIÇÃO DO MATO DENTRO;130.70;128.34;124.23;157.66;147.67;133.18;186.36;166.49;141.82;216.85;184.70;149.87;249.43;202.43;157.45
163;BOM DESPACHO;169;CONSELHEIRO LAFAIETE;918.69;904.28;877.22;1082.17;1021.86;926.25;1256.30;1136.02;974.51;1440.00;1248.53;1019.41;1636.28;1356.02;1061.65
163;BOM DESPACHO;170;CURVELO;442.70;432.96;418.38;534.80;495.28;444.01;632.88;555.92;468.78;737.63;614.44;492.15;849.91;671.99;514.20
163;BOM DESPACHO;171;DIAMANTINA;115.75;113.43;109.65;139.61;129.90;116.67;164.95;145.89;123.42;191.88;161.40;129.71;220.77;176.54;135.61
163;BOM DESPACHO;172;DIVINÓPOLIS;4227.09;4128.52;3983.08;5070.34;4673.03;4163.47;5972.50;5208.43;4346.66;6941.07;5726.61;4520.71;7982.52;6238.72;4686.46
163;BOM DESPACHO;173;FORMIGA;835.05;817.83;789.42;1003.15;932.67;832.93;1182.51;1044.54;875.64;1373.92;1152.90;916.14;1578.97;1258.95;954.72
163;BOM DESPACHO;174;FRUTAL;1252.25;1224.29;1177.09;1500.28;1387.10;1220.81;1765.95;1546.72;1264.77;2052.15;1701.28;1306.93;2360.89;1855.16;1347.36
163;BOM DESPACHO;175;GOVERNADOR VALADARES;929.93;910.51;878.53;1125.43;1045.33;932.63;1334.07;1176.53;984.48;1556.62;1304.08;1032.93;1795.07;1428.74;1077.97
163;BOM DESPACHO;176;GRÃO MOGOL;44.42;43.46;42.14;53.91;49.84;45.15;64.00;56.13;48.12;74.80;62.15;50.94;86.37;68.07;53.60
163;BOM DESPACHO;177;GUANHÃES;177.28;173.46;167.59;215.04;199.36;178.59;255.24;224.63;189.16;298.27;249.01;199.11;344.35;273.08;208.35
163;BOM DESPACHO;178;IPATINGA;2110.32;2073.77;2014.67;2471.91;2321.50;2114.60;2856.65;2562.45;2216.58;3262.41;2799.69;2311.76;3693.30;3023.66;2401.60
163;BOM DESPACHO;179;ITABIRA;1383.53;1357.47;1314.23;1658.52;1550.20;1397.59;1951.66;1737.69;1478.04;2262.73;1920.99;1552.55;2595.32;2098.34;1622.10
163;BOM DESPACHO;180;ITAGUARA;406.65;400.26;389.04;479.65;452.77;412.49;557.33;503.84;435.10;639.47;554.39;455.58;727.25;602.75;474.37
163;BOM DESPACHO;181;ITAJUBÁ;575.71;564.81;546.35;681.04;636.29;571.62;793.18;705.90;597.00;912.34;773.78;620.88;1039.60;839.32;643.58
163;BOM DESPACHO;182;ITUIUTABA;853.92;834.73;802.15;1026.85;948.93;833.53;1212.46;1060.90;864.33;1412.38;1170.16;893.44;1628.48;1278.83;921.00
163;BOM DESPACHO;183;JANAÚBA;338.16;330.94;319.81;406.05;376.58;337.54;478.19;420.98;354.82;555.20;463.78;371.16;637.60;505.77;386.40
163;BOM DESPACHO;184;JANUÁRIA;254.97;250.09;241.87;307.49;287.26;258.13;363.33;323.38;273.68;422.91;358.33;288.24;486.60;392.61;301.91
163;BOM DESPACHO;185;JUIZ DE FORA;3247.29;3206.12;3140.66;3606.06;3442.52;3221.31;3974.15;3664.37;3306.48;4349.35;3874.95;3387.24;4741.91;4068.07;3463.57
163;BOM DESPACHO;186;LAVRAS;620.65;608.07;586.59;741.76;690.14;614.82;870.83;769.98;642.60;1008.43;847.55;668.96;1155.91;923.22;693.94
163;BOM DESPACHO;187;MANHUAÇU;648.35;634.09;612.91;766.00;708.93;635.52;890.06;781.43;658.90;1021.65;849.87;681.31;1161.00;916.33;702.58
163;BOM DESPACHO;188;MANTENA;67.57;66.12;64.00;81.53;75.76;68.26;96.36;85.06;72.33;112.08;94.05;76.15;128.82;102.79;79.68
163;BOM DESPACHO;189;MONTES CLAROS;2160.56;2144.96;2113.79;2293.94;2233.82;2132.04;2424.96;2312.78;2157.34;2555.95;2388.14;2182.47;2690.52;2454.47;2205.16
163;BOM DESPACHO;190;MURIAÉ;555.55;543.15;523.96;666.82;616.66;549.63;785.04;687.91;574.80;910.76;756.49;598.70;1045.14;823.42;621.36
163;BOM DESPACHO;191;NANUQUE;302.69;295.95;285.83;368.59;340.86;305.39;438.82;384.29;323.92;513.64;426.40;341.22;593.82;467.50;357.23
163;BOM DESPACHO;192;OLIVEIRA;590.79;578.16;557.79;705.03;653.82;582.32;826.78;727.70;606.90;957.07;799.02;630.31;1096.79;869.23;652.55
163;BOM DESPACHO;193;OURO PRETO;720.58;707.56;685.92;858.45;804.41;727.81;1005.42;898.84;768.63;1161.19;991.48;806.43;1327.77;1080.84;841.77
163;BOM DESPACHO;194;PARÁ DE MINAS;1672.81;1632.50;1570.66;2016.87;1854.21;1636.47;2386.08;2072.44;1702.59;2784.29;2283.95;1765.62;3214.21;2494.54;1825.47
163;BOM DESPACHO;195;PARACATU;929.24;909.85;879.88;1105.26;1026.56;921.46;1292.26;1140.21;962.66;1492.10;1249.84;1001.51;1706.06;1357.62;1038.27
163;BOM DESPACHO;196;PASSOS;1188.24;1162.56;1118.32;1425.11;1320.47;1165.03;1678.65;1474.74;1211.52;1950.76;1624.49;1255.92;2243.73;1772.47;1298.39
163;BOM DESPACHO;197;PATOS DE MINAS;1296.85;1269.34;1222.95;1550.52;1438.65;1275.36;1821.44;1604.12;1327.09;2111.90;1764.37;1376.18;2424.29;1922.88;1422.72
163;BOM DESPACHO;198;PATROCÍNIO;1110.60;1085.47;1047.28;1321.77;1220.89;1087.32;1546.57;1353.71;1128.44;1787.96;1480.58;1167.89;2046.76;1606.61;1205.79
163;BOM DESPACHO;199;PEÇANHA;90.42;88.63;85.60;109.19;101.80;91.10;129.19;114.61;96.34;150.50;126.99;101.26;173.28;139.12;105.87
163;BOM DESPACHO;200;PEDRA AZUL;64.48;63.23;61.20;78.25;73.08;65.83;92.91;82.67;70.23;108.51;91.98;74.32;125.10;101.03;78.14
163;BOM DESPACHO;201;PIRAPORA;514.12;504.36;489.41;604.10;564.37;512.06;699.67;622.75;535.22;801.40;679.86;556.96;910.20;735.12;577.60
163;BOM DESPACHO;202;PIŒÍ;511.75;500.72;482.84;608.79;564.44;501.80;711.88;626.61;521.08;822.29;686.00;539.64;940.58;744.79;557.46
163;BOM DESPACHO;203;POÇOS DE CALDAS;1293.09;1264.27;1219.31;1551.16;1434.20;1277.15;1826.38;1599.57;1334.90;2120.60;1759.45;1390.10;2436.11;1916.25;1443.01
163;BOM DESPACHO;204;PONTE NOVA;857.39;838.33;806.12;1034.82;957.01;843.89;1224.50;1072.47;880.50;1427.50;1184.51;915.31;1645.82;1294.59;948.02
163;BOM DESPACHO;205;POUSO ALEGRE;1501.82;1467.82;1415.47;1804.10;1666.27;1482.80;2126.86;1859.92;1549.94;2472.10;2047.36;1613.57;2842.39;2231.18;1674.24
163;BOM DESPACHO;206;SALINAS;190.41;186.50;180.40;229.45;213.42;192.01;270.94;239.56;203.28;315.11;264.77;213.85;362.23;289.40;223.74
163;BOM DESPACHO;207;SANTA RITA DO SAPUCAÍ;470.05;460.58;444.59;556.17;517.59;461.93;647.67;572.99;479.60;745.02;626.53;496.47;849.06;678.61;512.66
163;BOM DESPACHO;208;SÃO JOÃO DEL REI;672.42;657.55;633.94;809.03;748.61;665.88;954.74;837.41;697.45;1110.41;923.10;727.50;1277.29;1007.18;756.09
163;BOM DESPACHO;209;SÃO LOURENÇO;603.21;589.11;568.32;728.33;671.16;598.60;861.48;751.31;628.75;1003.98;827.90;657.45;1156.51;903.53;684.99
163;BOM DESPACHO;210;SÃO SEBASTIÃO DO PARAÍSO;1053.99;1030.81;993.27;1256.13;1162.51;1031.23;1471.90;1291.06;1069.83;1702.99;1415.37;1106.96;1951.29;1537.91;1142.70
163;BOM DESPACHO;211;SETE LAGOAS;2479.50;2428.28;2345.84;2960.01;2751.16;2459.34;3474.19;3066.09;2570.35;4023.13;3376.57;2673.20;4614.14;3679.24;2768.77
163;BOM DESPACHO;212;TEÓFILO OTONI;351.56;344.85;333.39;426.15;398.10;357.83;505.54;449.74;381.05;589.90;499.75;402.81;680.02;548.47;423.12
163;BOM DESPACHO;213;TRÊS MARIAS;354.24;347.01;335.28;425.86;396.23;354.69;502.24;444.16;373.51;583.87;490.76;391.10;671.53;536.55;407.65
163;BOM DESPACHO;214;UBÁ;1212.89;1184.55;1140.98;1461.47;1346.69;1194.83;1726.51;1504.79;1248.34;2009.50;1656.97;1299.18;2312.59;1805.99;1347.52
163;BOM DESPACHO;215;UBERABA;2201.39;2152.29;2073.54;2639.99;2440.93;2163.78;3109.61;2723.98;2254.11;3614.59;2998.49;2339.69;4158.42;3270.56;2421.21
163;BOM DESPACHO;216;UBERLÂNDIA;5447.86;5358.67;5202.24;6274.60;5913.45;5366.86;7150.94;6450.73;5535.61;8085.99;6972.53;5695.99;9088.72;7483.37;5848.31
163;BOM DESPACHO;217;UNAÍ;557.00;545.10;527.12;657.51;609.98;547.24;763.90;673.15;567.74;877.58;733.23;587.36;998.89;792.54;606.09
163;BOM DESPACHO;218;VARGINHA;1775.79;1735.71;1672.81;2113.85;1952.60;1733.47;2473.47;2163.70;1795.88;2857.42;2366.61;1855.72;3268.53;2565.73;1913.21
163;BOM DESPACHO;219;VIÇOSA;442.04;432.84;417.74;532.52;494.78;441.75;628.77;554.90;465.07;731.15;612.84;487.04;840.63;669.41;507.89
164;CAMPO BELO;154;AIMORÉS;85.48;84.13;81.09;102.32;96.59;85.93;120.26;108.63;90.71;139.28;120.20;95.26;159.43;131.29;99.53
164;CAMPO BELO;155;ALFENAS;413.55;406.40;391.14;488.20;458.55;405.30;567.99;509.30;420.17;653.63;558.04;435.06;745.60;606.05;449.85
164;CAMPO BELO;156;ALMENARA;44.73;44.17;42.72;54.33;51.75;46.68;64.52;59.04;50.48;75.24;66.08;54.08;86.64;72.79;57.54
164;CAMPO BELO;157;ANDRELÂNDIA;73.95;72.77;69.82;88.71;83.69;73.41;104.50;94.32;76.98;121.40;104.56;80.41;139.51;114.57;83.79
164;CAMPO BELO;158;ARAÇUAÍ;26.04;25.67;24.80;31.42;29.82;26.83;37.19;33.81;28.80;43.30;37.69;30.63;49.76;41.43;32.44
164;CAMPO BELO;159;ARAXÁ;451.59;443.51;429.31;535.03;501.51;452.11;623.89;557.89;475.45;718.98;611.87;498.31;820.80;664.72;520.76
164;CAMPO BELO;160;BARBACENA;312.77;307.01;295.57;377.91;353.57;313.58;447.58;398.86;331.43;521.91;442.60;348.67;601.34;484.98;365.41
164;CAMPO BELO;161;BELO HORIZONTE;12623.76;12424.34;12080.54;15132.76;14279.34;13066.38;17806.67;16075.95;14024.01;20635.74;17822.77;14937.41;23645.64;19497.35;15814.21
164;CAMPO BELO;162;BOCAIÚVA;38.73;38.15;37.07;46.81;44.30;40.49;55.36;50.26;43.80;64.42;55.99;47.02;74.10;61.51;50.05
164;CAMPO BELO;163;BOM DESPACHO;361.03;354.98;340.47;433.00;407.25;356.31;510.21;458.17;372.05;593.18;507.64;387.30;682.68;556.42;402.00
164;CAMPO BELO;164;CAMPO BELO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
164;CAMPO BELO;165;CAPELINHA;54.80;53.91;52.23;66.31;62.45;56.57;78.50;70.65;60.80;91.44;78.60;64.87;105.14;86.18;68.76
164;CAMPO BELO;166;CARATINGA;123.48;121.48;117.17;147.90;139.28;124.23;173.88;156.50;131.16;201.48;173.09;137.83;230.82;189.06;144.20
164;CAMPO BELO;167;CATAGUASES;236.07;230.90;223.26;286.39;265.25;238.44;340.12;298.81;253.79;397.56;330.75;268.51;458.73;361.86;282.80
164;CAMPO BELO;168;CONCEIÇÃO DO MATO DENTRO;41.62;40.97;39.77;50.86;47.93;43.73;60.70;54.66;47.56;71.08;61.14;51.19;82.07;67.33;54.74
164;CAMPO BELO;169;CONSELHEIRO LAFAIETE;340.55;335.13;326.20;414.34;390.72;359.57;492.65;444.32;391.99;574.94;496.24;422.93;662.06;545.39;452.88
164;CAMPO BELO;170;CURVELO;98.41;96.90;93.60;119.05;112.33;100.86;140.98;127.24;107.92;164.37;141.61;114.65;189.39;155.60;121.15
164;CAMPO BELO;171;DIAMANTINA;29.55;29.09;28.14;35.76;33.85;30.51;42.38;38.42;32.79;49.47;42.82;34.95;56.92;47.12;37.05
164;CAMPO BELO;172;DIVINÓPOLIS;1072.12;1052.06;1017.36;1297.60;1213.25;1091.97;1538.39;1370.06;1165.75;1795.48;1521.32;1236.67;2070.72;1668.72;1305.31
164;CAMPO BELO;173;FORMIGA;439.05;431.22;417.72;532.89;499.58;452.40;632.97;565.83;486.50;739.31;629.75;519.39;852.74;691.42;551.50
164;CAMPO BELO;174;FRUTAL;357.98;352.12;337.77;423.74;399.07;348.71;494.27;444.88;360.05;570.31;489.20;371.35;652.49;533.20;382.56
